HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
21 15    0.059    0.074    0.064  999.000    0.059    0.099    0.062    0.018    0.026    0.044    0.035    0.085   4
21 16    0.053    0.102    0.057  999.000    0.069    0.057    0.062    0.024    0.018    0.046    0.044    0.089   4
21 17    0.064    0.068    0.041  999.000    0.107    0.079    0.046    0.026    0.023    0.040    0.021    0.043   4
21 18    0.072    0.045    0.041  999.000    0.111    0.096    0.045    0.035    0.023    0.026    0.010    0.043   4
21 19    0.071    0.060    0.046  999.000    0.137    0.083    0.038    0.026    0.019    0.036    0.013    0.043   4
21 20    0.056    0.043    0.039  999.000    0.067    0.069    0.042    0.045    0.024    0.030    0.013    0.047   4
21 21    0.054    0.023    0.027  999.000    0.059    0.063    0.049    0.047    0.028    0.029    0.012    0.054   4
21 22    0.062    0.031    0.028  999.000    0.074    0.084    0.063    0.026    0.028    0.032    0.021    0.051   4
21 23    0.045    0.043    0.030  999.000    0.055    0.068    0.035    0.022    0.031    0.056    0.025    0.066   4
21 24    0.050    0.068    0.044  999.000    0.067    0.057    0.059    0.018    0.020    0.053    0.020    0.060   4
21 25    0.077    0.064    0.047  999.000    0.047    0.143    0.098    0.021    0.037    0.045    0.023    0.070   4
21 26    0.071    0.059    0.049  999.000    0.065    0.108    0.086    0.023    0.025    0.040    0.023    0.046   4
21 27    0.076    0.064    0.060  999.000    0.070    0.138    0.069    0.027    0.024    0.044    0.044    0.076   4
21 28    0.071    0.054    0.048  999.000    0.076    0.127    0.055    0.028    0.028    0.068    0.036    0.078   4
21 29    0.076    0.061    0.046  999.000    0.083    0.079    0.120    0.022    0.029    0.053    0.029    0.081   4
21 30    0.065    0.050    0.041  999.000    0.072    0.063    0.097    0.027    0.026    0.080    0.039    0.069   4
21 31    0.066    0.049    0.038  999.000    0.077    0.085    0.076    0.026    0.036    0.147    0.038    0.079   4
21 32    0.067    0.030    0.050  999.000    0.061    0.120    0.047    0.041    0.036    0.089    0.032    0.065   4
21 33    0.064    0.083    0.071  999.000    0.054    0.074    0.075    0.051    0.030    0.088    0.035    0.127   4
21 34    0.080    0.078    0.049  999.000    0.073    0.101    0.082    0.064    0.026    0.068    0.020    0.102   4
21 35    0.133    0.032    0.070  999.000    0.191    0.182    0.096    0.063    0.031    0.079    0.027    0.053   4
21 36    0.163    0.063    0.086  999.000    0.221    0.249    0.108    0.075    0.049    0.107    0.068    0.119   4
21 37    0.092    0.065    0.061  999.000    0.065    0.113    0.126    0.065    0.058    0.115    0.061    0.092   4
21 38    0.071    0.042    0.048  999.000    0.033    0.054    0.140    0.058    0.023    0.040    0.022    0.081   4
21 39    0.071    0.053    0.071  999.000    0.046    0.106    0.106    0.026    0.026    0.081    0.053    0.143   4
21 40    0.067    0.044    0.107  999.000    0.052    0.086    0.098    0.030    0.037    0.108    0.038    0.138   4
21 41    0.070    0.027    0.060  999.000    0.058    0.127    0.065    0.031    0.033    0.068    0.030    0.061   4
21 42    0.059    0.052    0.075  999.000    0.077    0.087    0.040    0.032    0.037    0.072    0.036    0.096   4
21 43    0.083    0.046    0.084  999.000    0.076    0.100    0.113    0.044    0.043    0.131    0.074    0.082   4
21 44    0.077    0.056    0.039  999.000    0.090    0.099    0.079    0.042    0.045    0.111    0.046    0.101   4
21 45    0.108    0.076    0.028  999.000    0.105    0.146    0.136    0.045    0.064    0.197    0.054    0.139   4
21 46    0.084    0.061    0.047  999.000    0.078    0.123    0.099    0.037    0.045    0.150    0.053    0.160   4
21 47    0.050    0.059    0.071  999.000    0.029    0.086    0.057    0.028    0.051    0.122    0.068    0.189   4
21 48    0.054    0.073    0.099  999.000    0.047    0.093    0.051    0.025    0.051    0.120    0.059    0.166   4
21 49    0.072    0.083    0.048  999.000    0.050    0.110    0.074    0.053    0.036    0.101    0.043    0.169   4
21 50    0.077    0.126    0.073  999.000    0.053    0.164    0.049    0.045    0.040    0.159    0.066    0.225   4
21 51    0.077    0.092    0.100  999.000    0.049    0.130    0.049    0.079    0.057    0.135    0.061    0.298   4
21 52    0.088    0.118    0.086  999.000    0.077    0.140    0.076    0.056    0.054    0.136    0.052    0.141   4
21 53    0.079    0.095    0.064  999.000    0.077    0.132    0.072    0.036    0.037    0.102    0.046    0.152   4
21 54    0.054    0.151    0.093  999.000    0.065    0.079    0.037    0.034    0.036    0.141    0.049    0.182   4
21 55    0.044    0.078    0.093  999.000    0.045    0.060    0.040    0.030    0.038    0.077    0.040    0.100   4
21 56    0.066    0.063    0.053  999.000    0.053    0.080    0.083    0.049    0.038    0.087    0.039    0.063   4
21 57    0.104    0.085    0.035  999.000    0.068    0.172    0.133    0.044    0.041    0.053    0.047    0.055   4
21 58    0.106    0.093    0.049  999.000    0.085    0.171    0.122    0.046    0.060    0.049    0.056    0.092   4
21 59    0.085    0.038    0.048  999.000    0.061    0.134    0.102    0.042    0.037    0.032    0.033    0.068   4
22 00    0.087    0.041    0.046  999.000    0.049    0.124    0.145    0.030    0.038    0.038    0.034    0.052   4
22 01    0.080    0.046    0.052  999.000    0.051    0.112    0.117    0.040    0.036    0.046    0.034    0.141   4
22 02    0.098    0.034    0.040  999.000    0.068    0.189    0.094    0.043    0.037    0.052    0.035    0.083   4
22 03    0.105    0.029    0.027  999.000    0.083    0.226    0.070    0.040    0.061    0.088    0.074    0.027   4
22 04    0.069    0.041    0.023  999.000    0.054    0.119    0.070    0.034    0.035    0.069    0.059    0.048   4
22 05    0.092    0.053    0.057  999.000    0.087    0.148    0.097    0.037    0.061    0.096    0.067    0.067   4
22 06    0.083    0.056    0.052  999.000    0.094    0.173    0.043    0.024    0.071    0.138    0.079    0.063   4
22 07    0.070    0.045    0.058  999.000    0.057    0.125    0.073    0.025    0.057    0.098    0.060    0.083   4
22 08    0.076    0.025    0.052  999.000    0.070    0.144    0.050    0.042    0.058    0.054    0.034    0.058   4
22 09    0.052    0.040    0.039  999.000    0.054    0.094    0.026    0.034    0.067    0.049    0.035    0.037   4
22 10    0.040    0.056    0.045  999.000    0.030    0.069    0.043    0.020    0.037    0.049    0.038    0.041   4
22 11    0.038    0.043    0.028  999.000    0.044    0.044    0.044    0.022    0.036    0.034    0.023    0.032   4
22 12    0.039    0.038    0.019  999.000    0.029    0.052    0.048    0.026    0.041    0.033    0.029    0.032   4
22 13    0.058    0.033    0.042  999.000    0.055    0.094    0.054    0.029    0.058    0.048    0.021    0.053   4
22 14    0.081    0.032    0.039  999.000    0.098    0.130    0.064    0.031    0.036    0.050    0.027    0.028   4
22 15    0.073    0.034    0.034  999.000    0.116    0.065    0.092    0.021    0.053    0.066    0.034    0.022   4
22 16    0.066    0.038    0.039  999.000    0.085    0.092    0.058    0.031    0.066    0.050    0.023    0.035   4
22 17    0.047    0.038    0.018  999.000    0.045    0.079    0.039    0.027    0.031    0.040    0.025    0.037   4
22 18    0.063    0.059    0.041  999.000    0.046    0.114    0.068    0.021    0.028    0.037    0.022    0.041   4
22 19    0.069    0.103    0.062  999.000    0.036    0.135    0.074    0.030    0.037    0.043    0.018    0.075   4
22 20    0.053    0.068    0.047  999.000    0.042    0.100    0.047    0.023    0.030    0.015    0.028    0.079   4
22 21    0.063    0.028    0.034  999.000    0.050    0.143    0.031    0.027    0.042    0.015    0.026    0.042   4
22 22    0.047    0.045    0.016  999.000    0.052    0.068    0.035    0.034    0.027    0.016    0.016    0.059   4
22 23    0.067    0.065    0.046  999.000    0.079    0.123    0.038    0.027    0.026    0.020    0.034    0.088   4
22 24    0.071    0.043    0.063  999.000    0.096    0.132    0.029    0.026    0.026    0.027    0.036    0.053   4
22 25    0.058    0.050    0.034  999.000    0.058    0.106    0.032    0.037    0.027    0.027    0.024    0.042   4
22 26    0.070    0.049    0.022  999.000    0.084    0.124    0.040    0.031    0.035    0.012    0.015    0.025   4
22 27    0.066    0.038    0.022  999.000    0.063    0.106    0.067    0.029    0.030    0.020    0.023    0.068   4
22 28    0.051    0.059    0.018  999.000    0.034    0.086    0.055    0.031    0.059    0.020    0.016    0.048   4
22 29    0.036    0.070    0.020  999.000    0.016    0.050    0.051    0.027    0.052    0.023    0.023    0.050   4
22 30    0.054    0.047    0.028  999.000    0.029    0.086    0.075    0.028    0.029    0.040    0.015    0.053   4
22 31    0.065    0.047    0.024  999.000    0.073    0.093    0.059    0.033    0.023    0.069    0.024    0.053   4
22 32    0.050    0.029    0.025  999.000    0.051    0.093    0.032    0.025    0.028    0.051    0.021    0.044   4
22 33    0.036    0.020    0.023  999.000    0.026    0.051    0.035    0.035    0.026    0.026    0.018    0.069   4
22 34    0.039    0.034    0.034  999.000    0.033    0.058    0.043    0.021    0.024    0.022    0.025    0.060   4
22 35    0.038    0.025    0.048  999.000    0.042    0.049    0.044    0.016    0.028    0.032    0.026    0.054   4
22 36    0.050    0.045    0.033  999.000    0.052    0.067    0.055    0.027    0.029    0.078    0.021    0.143   4
22 37    0.055    0.072    0.057  999.000    0.041    0.102    0.050    0.027    0.026    0.077    0.030    0.157   4
22 38    0.077    0.093    0.061  999.000    0.066    0.129    0.069    0.044    0.024    0.054    0.043    0.149   4
22 39    0.074    0.067    0.051  999.000    0.107    0.099    0.041    0.048    0.018    0.074    0.052    0.130   4
22 40    0.081    0.070    0.066  999.000    0.086    0.101    0.099    0.039    0.031    0.171    0.040    0.327   4
22 41    0.088    0.082    0.100  999.000    0.052    0.154    0.102    0.045    0.024    0.123    0.051    0.264   4
22 42    0.067    0.070    0.072  999.000    0.046    0.117    0.051    0.056    0.059    0.112    0.048    0.158   4
22 43    0.084    0.081    0.110  999.000    0.079    0.142    0.054    0.064    0.083    0.164    0.067    0.193   5
22 44    0.087    0.088    0.121  999.000    0.117    0.147    0.082    0.035    0.053    0.175    0.065    0.257   5
22 45    0.090    0.096    0.084  999.000    0.112    0.154    0.109    0.030    0.044    0.191    0.066    0.196   5
22 46    0.080    0.065    0.045  999.000    0.094    0.129    0.087    0.044    0.046    0.167    0.061    0.149   5
22 47    0.121    0.045    0.071  999.000    0.160    0.253    0.076    0.030    0.084    0.179    0.087    0.199   5
22 48    0.127    0.071    0.056  999.000    0.128    0.331    0.078    0.037    0.063    0.161    0.067    0.167   5
22 49    0.081    0.057    0.076  999.000    0.093    0.234    0.037    0.023    0.019    0.082    0.039    0.138   5
22 50    0.062    0.045    0.076  999.000    0.097    0.099    0.047    0.027    0.039    0.049    0.055    0.142   5
22 51    0.058    0.054    0.075  999.000    0.059    0.099    0.050    0.038    0.044    0.060    0.045    0.148   5
22 52    0.061    0.050    0.097  999.000    0.070    0.092    0.049    0.056    0.037    0.058    0.034    0.219   5
22 53    0.071    0.099    0.109  999.000    0.093    0.093    0.085    0.051    0.031    0.139    0.061    0.423   5
22 54    0.083    0.073    0.114  999.000    0.116    0.107    0.071    0.072    0.047    0.140    0.054    0.265   5
22 55    0.056    0.066    0.135  999.000    0.051    0.068    0.059    0.053    0.048    0.075    0.042    0.112   5
22 56    0.057    0.068    0.107  999.000    0.040    0.085    0.045    0.056    0.060    0.099    0.057    0.213   5
22 57    0.150    0.124    0.180  999.000    0.154    0.213    0.165    0.166    0.052    0.146    0.067    0.373   5
22 58    0.283    0.093    0.123  999.000    0.315    0.445    0.345    0.267    0.042    0.083    0.079    0.258   5
22 59    0.227    0.071    0.107  999.000    0.229    0.336    0.278    0.226    0.065    0.167    0.085    0.288   5
23 00    0.104    0.118    0.143  999.000    0.081    0.196    0.106    0.080    0.057    0.253    0.075    0.416   5
23 01    0.077    0.110    0.194  999.000    0.089    0.128    0.067    0.064    0.038    0.169    0.052    0.304   5
23 02    0.078    0.086    0.149  999.000    0.087    0.121    0.086    0.044    0.050    0.174    0.053    0.309   5
23 03    0.052    0.049    0.120  999.000    0.055    0.064    0.067    0.027    0.045    0.180    0.071    0.294   5
23 04    0.041    0.069    0.122  999.000    0.045    0.045    0.051    0.025    0.041    0.129    0.053    0.229   5
23 05    0.062    0.038    0.078  999.000    0.082    0.116    0.036    0.032    0.044    0.094    0.024    0.182   5
23 06    0.052    0.065    0.082  999.000    0.066    0.074    0.054    0.040    0.028    0.119    0.047    0.236   5
23 07    0.062    0.110    0.095  999.000    0.052    0.112    0.055    0.065    0.025    0.123    0.062    0.256   5
23 08    0.053    0.104    0.141  999.000    0.046    0.099    0.035    0.054    0.029    0.136    0.064    0.291   5
23 09    0.077    0.146    0.197  999.000    0.090    0.118    0.061    0.057    0.060    0.100    0.049    0.208   5
23 10    0.145    0.090    0.116  999.000    0.140    0.196    0.140    0.147    0.104    0.119    0.059    0.202   5
23 11    0.128    0.062    0.072  999.000    0.132    0.198    0.152    0.096    0.061    0.069    0.053    0.155   5
23 12    0.053    0.037    0.143  999.000    0.102    0.052    0.051    0.033    0.029    0.052    0.035    0.128   5
23 13    0.043    0.028    0.133  999.000    0.057    0.076    0.029    0.034    0.020    0.038    0.030    0.125   5
23 14    0.040    0.069    0.105  999.000    0.021    0.090    0.028    0.038    0.022    0.024    0.030    0.070   5
23 15    0.039    0.076    0.172  999.000    0.026    0.062    0.056    0.027    0.025    0.040    0.029    0.096   5
23 16    0.049    0.068    0.127  999.000    0.076    0.060    0.051    0.024    0.031    0.041    0.026    0.129   5
23 17    0.045    0.071    0.185  999.000    0.052    0.063    0.039    0.040    0.030    0.051    0.040    0.147   5
23 18    0.046    0.075    0.180  999.000    0.066    0.056    0.045    0.043    0.021    0.043    0.036    0.149   5
23 19    0.061    0.056    0.121  999.000    0.094    0.121    0.028    0.044    0.020    0.048    0.026    0.096   5
23 20    0.050    0.034    0.111  999.000    0.067    0.085    0.022    0.053    0.022    0.023    0.020    0.094   5
23 21    0.041    0.044    0.143  999.000    0.060    0.043    0.042    0.031    0.027    0.019    0.027    0.061   5
23 22    0.052    0.039    0.148  999.000    0.075    0.064    0.056    0.030    0.037    0.038    0.024    0.108   5
23 23    0.054    0.026    0.124  999.000    0.049    0.092    0.055    0.033    0.038    0.044    0.017    0.116   5
23 24    0.055    0.062    0.136  999.000    0.058    0.108    0.059    0.031    0.019    0.027    0.030    0.147   5
23 25    0.077    0.082    0.132  999.000    0.080    0.104    0.087    0.082    0.031    0.067    0.065    0.130   5
23 26    0.187    0.072    0.118  999.000    0.144    0.260    0.237    0.225    0.070    0.155    0.110    0.141   5
23 27    0.228    0.054    0.101  999.000    0.179    0.317    0.321    0.248    0.074    0.139    0.072    0.084   5
23 28    0.508    0.141    0.154  999.000    0.471    0.633    0.645    0.598    0.194    0.305    0.211    0.109   5
23 29    0.689    0.210    0.207  999.000    0.637    0.920    0.840    0.820    0.227    0.349    0.249    0.108   5
23 30    0.625    0.237    0.143  999.000    0.536    0.912    0.806    0.748    0.126    0.256    0.227    0.075   5
23 31    0.301    0.140    0.078  999.000    0.239    0.463    0.373    0.354    0.077    0.129    0.121    0.076   5
23 32    0.113    0.116    0.072  999.000    0.125    0.184    0.103    0.109    0.042    0.098    0.062    0.090   5
23 33    0.054    0.069    0.100  999.000    0.051    0.057    0.044    0.076    0.044    0.054    0.030    0.083   5
23 34    0.041    0.057    0.136  999.000    0.035    0.033    0.050    0.042    0.043    0.094    0.053    0.072   5
23 35    0.051    0.041    0.151  999.000    0.062    0.042    0.058    0.042    0.054    0.104    0.055    0.039   5
23 36    0.116    0.066    0.077  999.000    0.109    0.109    0.152    0.124    0.086    0.129    0.081    0.045   5
23 37    0.193    0.087    0.097  999.000    0.142    0.210    0.225    0.226    0.159    0.235    0.085    0.064   5
23 38    0.245    0.102    0.122  999.000    0.205    0.335    0.298    0.267    0.119    0.155    0.058    0.069   5
23 39    0.127    0.103    0.085  999.000    0.112    0.156    0.140    0.131    0.096    0.088    0.048    0.084   5
23 40    0.068    0.054    0.110  999.000    0.066    0.083    0.062    0.050    0.078    0.093    0.033    0.061   5
23 41    0.060    0.047    0.079  999.000    0.044    0.082    0.046    0.044    0.084    0.101    0.044    0.060   5
23 42    0.063    0.086    0.083  999.000    0.039    0.086    0.064    0.043    0.084    0.104    0.035    0.047   5
23 43    0.079    0.058    0.079  999.000    0.075    0.092    0.095    0.090    0.044    0.078    0.030    0.066   5
23 44    0.079    0.068    0.074  999.000    0.094    0.083    0.085    0.081    0.051    0.099    0.036    0.099   5
23 45    0.061    0.075    0.034  999.000    0.044    0.101    0.051    0.056    0.051    0.081    0.025    0.059   5
23 46    0.049    0.074    0.110  999.000    0.037    0.096    0.051    0.035    0.029    0.050    0.030    0.088   5
23 47    0.055    0.064    0.087  999.000    0.037    0.117    0.063    0.027    0.032    0.059    0.026    0.060   5
23 48    0.066    0.070    0.080  999.000    0.084    0.120    0.058    0.034    0.034    0.060    0.035    0.076   5
23 49    0.054    0.077    0.094  999.000    0.061    0.103    0.039    0.035    0.033    0.055    0.039    0.097   5
23 50    0.050    0.037    0.067  999.000    0.048    0.095    0.034    0.033    0.041    0.042    0.048    0.087   5
23 51    0.049    0.032    0.073  999.000    0.038    0.084    0.045    0.036    0.043    0.055    0.035    0.052   5
23 52    0.051    0.021    0.035  999.000    0.047    0.069    0.033    0.059    0.048    0.035    0.031    0.068   5
23 53    0.064    0.059    0.053  999.000    0.037    0.089    0.058    0.060    0.076    0.066    0.043    0.080   5
23 54    0.089    0.090    0.052  999.000    0.050    0.132    0.083    0.055    0.126    0.164    0.081    0.082   5
23 55    0.081    0.076    0.057  999.000    0.069    0.117    0.085    0.064    0.071    0.118    0.056    0.098   5
23 56    0.062    0.126    0.080  999.000    0.042    0.102    0.082    0.043    0.042    0.067    0.065    0.110   5
23 57    0.085    0.030    0.106  999.000    0.045    0.084    0.073    0.114    0.107    0.171    0.058    0.074   5
23 58    0.184    0.101    0.164  999.000    0.133    0.236    0.159    0.206    0.188    0.294    0.134    0.074   5
23 59    0.260    0.137    0.207  999.000    0.211    0.303    0.268    0.319    0.196    0.351    0.165    0.112   5
